respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Vous êtes venu(e) aux Pâtes au Beurre, pouvez-vous nous dire dans quelle ville ?",Vous êtes ...,,Votre famille est ...,,"Au sein de votre foyer, vivez-vous avec un autre membre de votre famille (exemple : grand-parent, oncle, tante, ...) ?",Vous avez ...,Attendez-vous un enfant ?,Vous êtes venu(e) aux Pâtes au Beurre ...,"Concernant votre situation professionnelle, vous êtes…",Concernant votre situation de logement …,,"Combien y a t-il d'enfant(s) de moins de 18 ans au sein de votre foyer ?Suivante la composition de votre foyer, veuillez renseigner l'ensemble des enfants (vos enfants et les autres enfants, par exemple de votre conjoint(e), habitant dans votre foyer)","Combien y a t-il d'enfant(s) de 18 ans ou plus au sein de votre foyer ?Suivante la composition de votre foyer, veuillez renseigner l'ensemble des enfants (vos enfants et les autres enfants, par exemple de votre conjoint(e), habitant dans votre foyer)",Quels sont les âges des enfants de votre foyer ?Merci de remplir l'âge de l'ensemble des enfants de votre foyer (moins de 18 ans et plus de 18 ans) ,,,,,,,,,,,,"Avant de venir dans un accueil les Pâtes au Beurre, vous avez…",,,Est-ce la première fois que vous venez dans un accueil les Pâtes au Beurre ?,A quand remonte votre première venue dans un accueil les Pâtes au Beurre ?,,"En tout, combien de fois êtes-vous venu(e) dans un accueil les Pâtes au Beurre ?","Si vous le souhaitez, pouvez-vous nous dire la raison de votre venue aux Pâtes au Beurre aujourd'hui ?","Aujourd’hui, comment décririez-vous votre état de santé mentale ?","Pour vous, quels sont les principaux obstacles à la consultation d’un psychiatre, psychologue ou psychothérapeute ?",,,,,,,"Pour vous, quels sont les atouts principaux des accueils les Pâtes au Beurre ?",,,,,,,,,,,"Lors de ma venue au Pâtes au Beurre, j’ai pu…",,,,,"Êtes vous d'accord avec l'affirmation suivante ?""Aujourd'hui, ma venue aux Pâtes au Beurre a été un moment de réconfort""","Aujourd'hui, comment qualifieriez-vous la relation avec votre (vos) enfant(s) ?",,,,,,"Sur le mois écoulé, avez-vous eu le sentiment de suffisamment dialoguer avec votre (vos) enfant(s) ?","Êtes vous d'accord avec l'affirmation suivante ?""Depuis que je viens aux Pâtes au Beurre, je me sens plus en lien avec mon (mes) enfant(s)""",Êtes vous d'accord avec les affirmations suivantes ?,,,,,"Depuis la première fois que vous êtes venu aux Pâtes au Beurre, est-ce que vous accordez plus de temps avec votre enfant ?","Êtes vous d'accord avec l'affirmation suivante ?""De façon générale, je me sens en difficulté(e) dans ce que je dois faire en tant que parent""","Êtes vous d'accord avec l'affirmation suivante ? ""Il y a tellement d'informations et d'affirmations sur comment être parent que je ne sais plus quoi penser""","Depuis que vous fréquentez les accueils les Pâtes au Beurre, avez-vous le sentiment d'avoir plus de recul sur votre rôle de parent ?",Êtes vous d'accord avec les affirmations suivantes ?,,Merci beaucoup d'avoir pris le temps de répondre à ce questionnaire ! Avez-vous un dernier commentaire pour l'équipe des Pâtes au Beurre ?,,"Si vous le souhaitez, pouvez-vous nous dire la raison de votre venue aux Pâtes au Beurre ?","Aujourd’hui, comment décririez-vous votre état de santé mentale ?","Pour vous, quels sont les principaux obstacles à la consultation d’un psychiatre, psychologue ou psychothérapeute ?",,,,,,,"Pour vous, quels sont les atouts principaux des accueils les Pâtes au Beurre ?",,,,,,,,,,,"Lors de ma venue au Pâtes au Beurre, j’ai pu…",,,,,"Êtes vous d'accord avec l'affirmation suivante ?""Aujourd'hui, ma venue aux Pâtes au Beurre a été un moment de réconfort""","Aujourd'hui, comment qualifieriez-vous la relation avec votre (vos) enfant(s) ?",,,,,,"Sur le mois écoulé, avez-vous eu le sentiment de suffisamment dialoguer avec votre (vos) enfant(s) ?",Êtes vous d'accord avec les affirmations suivantes ?,,,,,"Êtes vous d'accord avec l'affirmation suivante ?""De façon générale, je me sens en difficulté(e) dans ce que je dois faire en tant que parent""","Êtes vous d'accord avec l'affirmation suivante ? ""Il y a tellement d'informations et d'affirmations sur comment être parent que je ne sais plus quoi penser""",Êtes vous d'accord avec les affirmations suivantes ?,,Merci beaucoup d'avoir pris le temps de répondre à ce questionnaire ! Avez-vous un dernier commentaire pour l'équipe des Pâtes au Beurre ?
118948161092,462074520,09/08/2025 04:10:24 PM,09/08/2025 04:12:22 PM,,,,,,Le Grand-Bornand,Mère,,Une famille recomposée,,Non,Plus de 50 ans,Non,Accompagné(e) d'un ou plusieurs enfant(s),Profession intermédiaire,Vous habitez dans une maison dont vous êtes propriétaire ou locataire,,1,0,9 ans,,,,,,,,,,,,Ni l'un ni l'autre,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partager et recevoir un regard sur mon fils,Moyen,Le prix de la consultation,,La peur que l’entourage apprenne que je consulte ce professionnel,,,,,Important pour moi,Très important pour moi,Très important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,,"Oui, tout à fait","Oui, tout à fait",Non,"Oui, un peu","Oui, un peu","Oui, tout à fait",Elle a toujours été épanouissante,Elle est conflictuelle,,,,,"Oui, plutôt",Plutôt d'accord,Plutôt d'accord,Ni d'accord ni pas d'accord,Plutôt d'accord,Ni d'accord ni pas d'accord,Parfois,Plutôt d'accord,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,
118948158908,462074520,09/08/2025 04:07:55 PM,09/08/2025 04:10:14 PM,,,,,,Le Grand-Bornand,Autre (veuillez préciser),Grand-mère,Une famille nucléaireUne famille composée d'un couple de parents et leur(s) enfant(s),,Non,Plus de 50 ans,Non,Accompagné(e) d'un ou plusieurs enfant(s),Retraité(e),Vous habitez dans un appartement dont vous êtes propriétaire ou locataire,,1,2,21 ans et plus,21 ans et plus,14 ans,,,,,,,,,,Ni l'un ni l'autre,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bon,Le prix de la consultation,,,,,,,Neutre,Important pour moi,Important pour moi,Important pour moi,Neutre,Neutre,Neutre,Important pour moi,Important pour moi,Important pour moi,,,,,,,Ni oui ni non,,,,,,,"Non, plutôt pas",Plutôt d'accord,Tout à fait d'accord,Pas du tout d'accord,Pas du tout d'accord,Pas du tout d'accord,Souvent,Ni d'accord ni pas d'accord,Plutôt d'accord,Plutôt d'accord,
118948156720,462074520,09/08/2025 04:05:32 PM,09/08/2025 04:06:48 PM,,,,,,Le Grand-Bornand,Autre (veuillez préciser),Professionnelle du spectacle vivant (jeune public),Autre (veuillez préciser),un couple sans enfants,Non,Plus de 50 ans,Non,Sans enfant,Profession intermédiaire,Vous habitez dans une maison dont vous êtes propriétaire ou locataire,,0,0,,,,,,,,,,,,,Ni l'un ni l'autre,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118948153814,462074520,09/08/2025 04:02:04 PM,09/08/2025 04:05:24 PM,,,,,,Le Grand-Bornand,Mère,,Une famille nucléaireUne famille composée d'un couple de parents et leur(s) enfant(s),,Non,Plus de 50 ans,Non,Sans enfant,Retraité(e),Vous habitez dans une maison dont vous êtes propriétaire ou locataire,,0,0,,,,,,,,,,,,,Ni l'un ni l'autre,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Très bon,,,,,,,,Neutre,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,,"Oui, tout à fait",,,,"Oui, un peu","Oui, plutôt",,,,,Je ne comprends pas mon enfant,,"Oui, plutôt",Plutôt d'accord,,,,,Souvent,Ni d'accord ni pas d'accord,Plutôt d'accord,Plutôt d'accord,Nous avons pu exprimer nos difficultés avec notre fils adulte. [questionnaire rempli par le père et la mère ensemble]
118948151308,462074520,09/08/2025 03:59:19 PM,09/08/2025 04:01:58 PM,,,,,,Le Grand-Bornand,Mère,,Une famille recomposée,,Non,Plus de 50 ans,Non,Accompagné(e) d'un ou plusieurs enfant(s),Profession intermédiaire,Vous habitez dans une maison dont vous êtes propriétaire ou locataire,,1,0,9 ans,,,,,,,,,,,,Ni l'un ni l'autre,,,Non,Moins d'un mois,,2 fois,Conseil autour de la colère,Excellent,,,,La difficulté à avoir un rendez-vous avec un de ces professionnels,,,,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,,"Oui, tout à fait","Oui, tout à fait","Oui, tout à fait","Oui, tout à fait",,"Oui, tout à fait",Elle a toujours été épanouissante,Elle est conflictuelle,,,,,"Oui, plutôt",Plutôt d'accord,Plutôt d'accord,Plutôt d'accord,Ni d'accord ni pas d'accord,Plutôt d'accord,Plutôt d'accord,"Oui, plutôt",Parfois,Plutôt d'accord,"Oui, plutôt",Plutôt d'accord,Ni d'accord ni pas d'accord,Oui,Merci !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118948148377,462074520,09/08/2025 03:55:48 PM,09/08/2025 03:59:14 PM,,,,,,Le Grand-Bornand,Autre (veuillez préciser),Grand-mère,Une famille nucléaireUne famille composée d'un couple de parents et leur(s) enfant(s),,Non,Plus de 50 ans,Non,Accompagné(e) d'un ou plusieurs enfant(s),"Cadre, profession intellectuelle supérieure",Vous habitez dans une maison dont vous êtes propriétaire ou locataire,,0,0,,,,,,,,,,,,,Ni l'un ni l'autre,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hier perte de l'enfant,Excellent,,,,,,,,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,,"Oui, tout à fait",,,,,Ni oui ni non,Elle a toujours été épanouissante,,,,,,"Oui, plutôt",Plutôt d'accord,,,,,Parfois,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Merci pour ce temps d'échange qui m'a permis de comprendre
118948145477,462074520,09/08/2025 03:52:12 PM,09/08/2025 03:55:41 PM,,,,,,Le Grand-Bornand,Mère,,Une famille nucléaireUne famille composée d'un couple de parents et leur(s) enfant(s),,Non,Entre 18 et 39 ans,Non,Sans enfant,Employé(e),Vous habitez dans une maison dont vous êtes propriétaire ou locataire,,2,0,7 ans,5 ans,,,,,,,,,,,Ni l'un ni l'autre,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intérêt de comprendre la fédération et parler entre parents/psychologues,Moyen,Le prix de la consultation,,,,,Le fait de ne pas savoir à qui s’adresser,,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Neutre,Important pour moi,Très important pour moi,,"Oui, tout à fait","Oui, tout à fait","Oui, un peu","Oui, un peu","Oui, un peu","Oui, plutôt",,Elle est conflictuelle,,Elle est maintenant apaisée,,"elle est apaisée, conflictuelle, entière selon les moments","Oui, tout à fait",Plutôt d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Parfois,Tout à fait d'accord,Plutôt d'accord,Plutôt d'accord,Merci de mettre la santé mentale des parents aussi visible dans un festival
118948143372,462074520,09/08/2025 03:49:44 PM,09/08/2025 03:52:05 PM,,,,,,Le Grand-Bornand,Mère,,Une famille nucléaireUne famille composée d'un couple de parents et leur(s) enfant(s),,Non,Entre 18 et 39 ans,Non,Accompagné(e) d'un ou plusieurs enfant(s),"Cadre, profession intellectuelle supérieure",Vous habitez dans une maison dont vous êtes propriétaire ou locataire,,2,0,4 ans,2 ans,,,,,,,,,,,Ni l'un ni l'autre,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grand bornand festival,Bon,,,,,,,,Très important pour moi,Très important pour moi,Très important pour moi,Important pour moi,Important pour moi,Important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,,"Oui, tout à fait","Oui, tout à fait","Oui, tout à fait","Oui, tout à fait","Oui, tout à fait","Oui, tout à fait",,,,,,Plus ou moins toujours épanouissante,"Oui, tout à fait",Plutôt d'accord,Plutôt d'accord,Plutôt d'accord,Tout à fait d'accord,Tout à fait d'accord,Parfois,Plutôt d'accord,Tout à fait d'accord,Tout à fait d'accord,
118948141360,462074520,09/08/2025 03:47:13 PM,09/08/2025 03:49:34 PM,,,,,,Le Grand-Bornand,Mère,,Une famille recomposée,,Non,Entre 40 et 49 ans,Non,Sans enfant,"Cadre, profession intellectuelle supérieure",Vous habitez dans une maison dont vous êtes propriétaire ou locataire,,1,0,9 ans,,,,,,,,,,,,,,"Contacté le ""Fil des Pâtes au Beurre"", et obtenu une consultation clinique téléphonique",Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pouvoir parler, partager, pour mieux éduquer",Excellent,Le prix de la consultation,,,La difficulté à avoir un rendez-vous avec un de ces professionnels,Le manque d’information sur ce que font ces professionnels,,,Important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,,"Oui, tout à fait","Oui, tout à fait","Oui, tout à fait","Oui, tout à fait","Oui, tout à fait","Oui, tout à fait",Elle a toujours été épanouissante,Elle est conflictuelle,,,,,"Oui, plutôt",Plutôt d'accord,Tout à fait d'accord,Plutôt d'accord,Plutôt d'accord,Ni d'accord ni pas d'accord,Souvent,Plutôt d'accord,Tout à fait d'accord,Plutôt pas d'accord,
118948139711,462074520,09/08/2025 03:45:08 PM,09/08/2025 03:47:03 PM,,,,,,Le Grand-Bornand,Père,,Une famille séparée,,Non,Entre 40 et 49 ans,Non,Sans enfant,Profession intermédiaire,Vous habitez dans un appartement dont vous êtes propriétaire ou locataire,,1,0,4 ans,,,,,,,,,,,,Ni l'un ni l'autre,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mauvais,,,,La difficulté à avoir un rendez-vous avec un de ces professionnels,,Le fait de ne pas savoir à qui s’adresser,,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,,"Oui, tout à fait","Oui, un peu","Oui, un peu","Oui, un peu","Oui, un peu","Oui, tout à fait",,Elle est conflictuelle,,,,,,,,,,,Très souvent,Tout à fait d'accord,Pas du tout d'accord,Pas du tout d'accord,
118948137897,462074520,09/08/2025 03:42:39 PM,09/08/2025 03:44:58 PM,,,,,,Le Grand-Bornand,Mère,,Une famille nucléaireUne famille composée d'un couple de parents et leur(s) enfant(s),,Non,Entre 40 et 49 ans,Non,Accompagné(e) d'un ou plusieurs enfant(s),Employé(e),Vous habitez dans un appartement dont vous êtes propriétaire ou locataire,,3,0,11 ans,9 ans,3 ans,,,,,,,,,,Ni l'un ni l'autre,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Très bon,,,,,,,,Neutre,Important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Pas très important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,,"Oui, tout à fait","Oui, tout à fait","Oui, tout à fait","Oui, tout à fait","Oui, tout à fait","Oui, plutôt",,,,,,NA,"Oui, plutôt",Tout à fait d'accord,Tout à fait d'accord,Plutôt d'accord,Plutôt d'accord,Plutôt d'accord,Parfois,Plutôt pas d'accord,Tout à fait d'accord,Tout à fait d'accord,
118948135851,462074520,09/08/2025 03:39:52 PM,09/08/2025 03:41:02 PM,,,,,,Le Grand-Bornand,Mère,,Une famille nucléaireUne famille composée d'un couple de parents et leur(s) enfant(s),,Non,Entre 40 et 49 ans,Non,Accompagné(e) d'un ou plusieurs enfant(s),Sans activité professionnelle,Vous habitez dans un appartement dont vous êtes propriétaire ou locataire,,3,0,11 ans,9 ans,3 ans,,,,,,,,,,Ni l'un ni l'autre,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118948133719,462074520,09/08/2025 03:37:28 PM,09/08/2025 03:39:47 PM,,,,,,Le Grand-Bornand,Mère,,Une famille séparée,,Non,Entre 18 et 39 ans,Non,Accompagné(e) d'un ou plusieurs enfant(s),Employé(e),Vous habitez dans un appartement dont vous êtes propriétaire ou locataire,,1,0,6 ans,,,,,,,,,,,,Ni l'un ni l'autre,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de passage,Bon,Le prix de la consultation,,,,,,,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,,"Oui, tout à fait","Oui, tout à fait","Oui, tout à fait",Non,Non,"Oui, plutôt",Elle a toujours été épanouissante,,,,,,"Non, plutôt pas",Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Souvent,Plutôt pas d'accord,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,
118948126469,462074520,09/08/2025 03:28:18 PM,09/08/2025 03:37:17 PM,,,,,,Le Grand-Bornand,Future mère,,Une famille nucléaireUne famille composée d'un couple de parents et leur(s) enfant(s),,Non,Entre 18 et 39 ans,Oui,Sans enfant,Ouvrier·ère,Vous habitez dans un appartement dont vous êtes propriétaire ou locataire,,0,0,,,,,,,,,,,,,Ni l'un ni l'autre,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moyen,,,,,,Le fait de ne pas savoir à qui s’adresser,"La difficulté de me confier, la peur de ce que je peux découvrir sur moi",Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,,"Oui, tout à fait",Non,"Oui, un peu",Non,"Oui, tout à fait","Oui, plutôt",,,,,,Je ne comprends pas moi,,,,,,,Très souvent,Tout à fait d'accord,Plutôt pas d'accord,Plutôt pas d'accord,
118948123159,462074520,09/08/2025 03:24:13 PM,09/08/2025 03:26:09 PM,,,,,,Le Grand-Bornand,Future mère,,Une famille nucléaireUne famille composée d'un couple de parents et leur(s) enfant(s),,Non,Entre 18 et 39 ans,Oui,Sans enfant,Ouvrier·ère,Vous habitez dans un appartement dont vous êtes propriétaire ou locataire,,0,0,,,,,,,,,,,,,Ni l'un ni l'autre,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moyen,,,,,,Le fait de ne pas savoir à qui s’adresser,"La difficulté de me confier, la peur de ce que je peux découvrir sur moi",Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,,"Oui, tout à fait",Non,"Oui, un peu",Non,"Oui, tout à fait","Oui, plutôt",,,,,,,,,,,,,,,,,
118948119462,462074520,09/08/2025 03:19:22 PM,09/08/2025 03:24:05 PM,,,,,,Le Grand-Bornand,Autre (veuillez préciser),Grand-mère,Une famille séparée,,Non,Plus de 50 ans,Non,Accompagné(e) d'un ou plusieurs enfant(s),Retraité(e),Vous habitez dans une maison dont vous êtes propriétaire ou locataire,,0,2,4 ans,2 ans,,,,,,,,,,,Ni l'un ni l'autre,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Intéressée par des conseils et aussi parce que j'ai reçu avec ma fille et mes petits-enfants, un super accueil !!",Excellent,,,,La difficulté à avoir un rendez-vous avec un de ces professionnels,,,,Important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,,"Oui, tout à fait","Oui, tout à fait","Oui, tout à fait","Oui, tout à fait","Oui, tout à fait","Oui, tout à fait",,,,Elle est maintenant apaisée,,,"Oui, plutôt",Plutôt d'accord,Plutôt d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Parfois,Plutôt d'accord,Plutôt d'accord,Ni d'accord ni pas d'accord,Vous faire connaitre !
118948114596,462074520,09/08/2025 03:12:34 PM,09/08/2025 03:19:09 PM,,,,,,Le Grand-Bornand,Père,,Une famille séparée,,Non,Entre 18 et 39 ans,Non,Accompagné(e) d'un ou plusieurs enfant(s),"Artisan(e), commerçant(e), chef·fe d'entreprise",Vous habitez dans une maison dont vous êtes propriétaire ou locataire,,2,0,Moins d'un an,3 ans,,,,,,,,,,,,,"Contacté le ""Fil des Pâtes au Beurre"", et obtenu une consultation clinique téléphonique",Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Séparation,Moyen,Le prix de la consultation,,,,,,,Neutre,Important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Neutre,Très important pour moi,Très important pour moi,Très important pour moi,,"Oui, tout à fait","Oui, tout à fait","Oui, un peu","Oui, tout à fait","Oui, un peu","Oui, plutôt",,,,,Je ne comprends pas mon enfant,,"Oui, plutôt",Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Plutôt d'accord,Ni d'accord ni pas d'accord,Souvent,Plutôt d'accord,Plutôt d'accord,Plutôt d'accord,
118938238416,460233946,08/25/2025 08:03:45 AM,09/08/2025 11:49:51 AM,,,,,,Le Grand-Bornand,Père,,Une famille nucléaireUne famille composée d'un couple de parents et leur(s) enfant(s),,Non,Entre 18 et 39 ans,Oui,Sans enfant,Agriculteur·rice exploitant(e),Vous habitez dans une maison dont vous êtes propriétaire ou locataire,,0,0,Moins d'un an,,,,,,,,,,,,Ni l'un ni l'autre,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grossesse difficile,Mauvais,,L’image de ces professionnels,,,,,,Neutre,Important pour moi,Important pour moi,Important pour moi,Neutre,Important pour moi,Important pour moi,Important pour moi,Important pour moi,Important pour moi,,"Oui, tout à fait","Oui, un peu",Non,"Oui, un peu",Non,"Oui, tout à fait",,,,,,enceinte- pas de relation autre qu'angoisse,"Non, pas du tout",Pas du tout d'accord,Pas du tout d'accord,Pas du tout d'accord,Pas du tout d'accord,Pas du tout d'accord,Très souvent,Tout à fait d'accord,Pas du tout d'accord,Pas du tout d'accord,je suis enceinte et je n'ai pas mon enfant je peux pas dire mes difficultés de relation
118946688895,460233946,09/05/2025 09:12:44 PM,09/05/2025 09:20:10 PM,,,,,,Carquefou,Mère,,Une famille séparée,,Non,Entre 40 et 49 ans,Non,Accompagné(e) d'un ou plusieurs enfant(s),Profession intermédiaire,Vous habitez dans un appartement dont vous êtes propriétaire ou locataire,,2,0,8 ans,12 ans,,,,,,,,,,,Ni l'un ni l'autre,,,Non,6 mois et plus (veuillez précisez le nombre de mois),60,2 fois,Séparation avec le papa de mes enfants,Bon,Le prix de la consultation,,,,,Le fait de ne pas savoir à qui s’adresser,,Pas très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Neutre,Très important pour moi,Important pour moi,Important pour moi,Très important pour moi,Important pour moi,,"Oui, tout à fait","Oui, un peu","Oui, un peu",Non,"Oui, tout à fait","Oui, tout à fait",Elle a toujours été épanouissante,,,,,,"Oui, tout à fait",Plutôt d'accord,Ni d'accord ni pas d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,"Oui, plutôt",Rarement,Ni d'accord ni pas d'accord,"Oui, plutôt",Tout à fait d'accord,Tout à fait d'accord,Oui,Merci à l'équipe qui nous a accueilli ce soir et qui a gagné la confiance de mes enfants pour qu'ils puissent s'exprimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118945303133,460233946,09/04/2025 08:01:33 AM,09/04/2025 08:11:00 AM,,,,,,Buxerolles (Poitiers),Mère,,Une famille séparée,,Non,Entre 18 et 39 ans,Non,Accompagné(e) d'un ou plusieurs enfant(s),Employé(e),Vous habitez dans un appartement dont vous êtes propriétaire ou locataire,,1,0,4 ans,,,,,,,,,,,,Ni l'un ni l'autre,,,Non,6 mois et plus (veuillez précisez le nombre de mois),Il a 2ans,3 fois,,Excellent,,,,,,,"La difficulté de me confier, la peur de ce que je peux découvrir sur moi",Très important pour moi,Très important pour moi,Neutre,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,Très important pour moi,,"Oui, un peu","Oui, un peu","Oui, un peu","Oui, un peu","Oui, tout à fait","Oui, tout à fait",Elle a toujours été épanouissante,,,,,,"Oui, tout à fait",Tout à fait d'accord,Plutôt d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,"Oui, tout à fait",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118916517089,460233946,07/25/2025 03:19:19 PM,07/25/2025 03:24:55 PM,,,,,,Carquefou,Père,,Une famille nucléaireUne famille composée d'un couple de parents et leur(s) enfant(s),,Non,Entre 18 et 39 ans,Non,Accompagné(e) d'un ou plusieurs enfant(s),Employé(e),Vous habitez dans une maison dont vous êtes propriétaire ou locataire,,2,0,7 ans,3 ans,,,,,,,,,,,Ni l'un ni l'autre,,,Non,6 mois et plus (veuillez précisez le nombre de mois),48,4 fois,"Prendre du recul et une nouvelle perspective sur notre parentalité entre notre comportement et celui de nos enfants, trouver du sens ou une autre approche face a des difficultés que nous n'arrivons pas à résoudre en interne",Bon,,,,,,Le fait de ne pas savoir à qui s’adresser,,Neutre,Important pour moi,Très important pour moi,Très important pour moi,Neutre,Neutre,Important pour moi,Important pour moi,Important pour moi,Important pour moi,,"Oui, tout à fait","Oui, tout à fait","Oui, tout à fait","Oui, un peu","Oui, un peu","Oui, tout à fait",,,,Elle est maintenant apaisée,,,"Oui, tout à fait",Plutôt d'accord,Plutôt d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,"Oui, plutôt",Rarement,Ni d'accord ni pas d'accord,"Oui, tout à fait",Plutôt d'accord,Plutôt d'accord,Oui,Merci pour ce que vous faites et proposez aux familles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
